issue_id,issue_type,priority,description_length,num_comments,time_to_resolve_hours,time_in_progress_hours,lines_added,lines_deleted,lines_updated_est,total_files_changed,num_commits
CALCITE-933,Bug,Trivial,198,4,97.78722222222223,,38,0,0,4,1
CALCITE-932,Bug,Major,0,2,0.19527777777777777,0.17295694444444443,1,1,1,1,1
CALCITE-931,Bug,Minor,226,6,106.93333333333334,,75,11,11,3,1
CALCITE-930,Bug,Major,0,2,3.681388888888889,,147,287,147,24,1
CALCITE-929,Bug,Major,117,6,1.3502777777777777,1.3476291666666667,2,2,2,1,1
CALCITE-927,Bug,Major,679,3,46.17138888888889,,77,13,13,7,1
CALCITE-926,Bug,Major,1898,4,98.19555555555556,,89,12,12,3,1
CALCITE-925,Improvement,Minor,374,4,67.89138888888888,,208,46,46,3,1
CALCITE-923,Bug,Major,0,3,2.35,,64,35,35,5,2
CALCITE-922,Bug,Major,375,9,187.98638888888888,3.6190208333333334,74,11,11,5,1
CALCITE-921,Bug,Major,919,8,313.6988888888889,308.5676930555556,93,4,4,5,1
CALCITE-919,Bug,Major,1454,3,199.6975,190.01104777777778,60,3,3,2,1
CALCITE-918,Bug,Major,388,5,16.51638888888889,16.513627500000002,2,5,2,1,1
CALCITE-917,Improvement,Major,170,8,8789.444444444445,169.6939275,223,81,81,18,1
CALCITE-916,Bug,Major,0,2,53.88666666666666,49.95339361111111,784,40,40,14,1
CALCITE-915,Bug,Major,425,2,2261.8369444444443,2258.4288530555555,212,112,112,5,1
CALCITE-914,Bug,Trivial,194,3,36.71055555555556,0.6444722222222222,3,2,2,2,1
CALCITE-913,Bug,Major,3069,10,465.4738888888889,262.7185397222222,1167,338,338,9,1
CALCITE-912,Improvement,Major,2487,7,397.1927777777778,177.01046055555557,3612,511,511,31,1
CALCITE-911,Bug,Major,735,26,749.6872222222222,,633,258,258,16,1
CALCITE-910,Bug,Major,1031,2,48.26638888888889,47.229813888888884,662,130,130,23,1
CALCITE-909,Bug,Major,0,3,54.5375,52.4298,275,214,214,2,1
CALCITE-908,Task,Major,142,5,486.3611111111111,170.493405,2603,2068,2068,7,1
CALCITE-906,Bug,Major,1260,15,366.5627777777778,,10,3,3,2,1
CALCITE-905,Bug,Major,619,6,182.415,147.52594083333332,141,31,31,8,1
CALCITE-903,Improvement,Major,1210,10,703.3877777777777,313.4458030555556,8302,560,560,54,1
CALCITE-902,Bug,Major,2314,2,19.810277777777777,,75,19,19,4,1
CALCITE-898,Bug,Major,902,3,106.45722222222223,,69,9,9,4,1
CALCITE-897,Bug,Minor,293,6,93.8525,70.44799666666667,40,16,16,10,2
CALCITE-896,Bug,Major,499,6,31173.43527777778,,284,28,28,5,1
CALCITE-895,Bug,Major,688,4,165.88888888888889,,196,102,102,4,2
CALCITE-894,Bug,Minor,1121,3,190.60666666666665,,32,38,32,4,1
CALCITE-893,Bug,Major,2746,6,211.9188888888889,,67,13,13,3,1
CALCITE-892,Sub-task,Major,0,3,176.715,78.89431777777777,331,2,2,6,1
CALCITE-891,Bug,Minor,2736,5,1009.6244444444444,,51,0,0,2,1
CALCITE-890,Improvement,Major,2449,8,1104.9705555555556,,418,64,64,7,2
CALCITE-889,Sub-task,Major,0,23,478.6047222222222,,179,40,40,6,1
CALCITE-888,Bug,Major,710,3,22.545277777777777,,40,1,1,3,1
CALCITE-886,Bug,Major,775,5,45.50472222222222,43.42638638888889,53,1,1,3,1
CALCITE-885,Bug,Major,312,2,166.19916666666666,,231,79,79,11,1
CALCITE-884,Bug,Major,331,3,12761.405555555555,7433.888874444444,3250,360,360,61,2
CALCITE-883,Bug,Major,375,26,31177.953333333335,20.895947222222222,726,213,213,50,2
CALCITE-882,Improvement,Trivial,462,5,83.35555555555555,7.399504722222223,124,115,115,28,1
CALCITE-881,Bug,Major,4264,4,11.160277777777777,,142,63,63,6,1
CALCITE-879,Bug,Major,225,2,720.6630555555555,624.5205830555556,262,26,26,11,1
CALCITE-877,Bug,Major,499,2,720.9680555555556,624.7226944444445,662,130,130,23,1
CALCITE-876,Bug,Major,982,3,83.14555555555556,,79,32,32,3,1
CALCITE-874,Bug,Major,3145,2,3.3830555555555555,,31,27,27,1,1
CALCITE-873,Improvement,Major,1002,32,23855.940833333334,13887.115453611112,171,2,2,4,1
CALCITE-871,Bug,Major,1286,13,1321.0611111111111,,3673,529,529,34,2
CALCITE-870,Bug,Major,490,2,274.6069444444444,,21,26,21,2,1
CALCITE-868,Bug,Major,62,2,79.46722222222222,,252,40,40,9,1
CALCITE-866,Task,Major,296,5,721.4697222222222,506.30372611111113,872,107,107,6,1
CALCITE-865,Bug,Major,2777,2,85.89666666666666,,228,27,27,7,2
CALCITE-864,Bug,Major,8241,7,3555.2161111111113,19.591244444444442,186,32,32,8,1
CALCITE-862,Bug,Major,8676,5,114.63027777777778,,4,2,2,2,1
CALCITE-861,Bug,Major,208,15,37623.41638888889,36498.88920777778,1,0,0,1,1
CALCITE-860,Bug,Major,757,5,340.3544444444444,0.41125222222222224,36,6,6,1,1
CALCITE-856,Improvement,Major,156,3,837.5830555555556,,30,17,17,3,1
CALCITE-855,Bug,Major,515,2,6056.6225,,360,130,130,15,1
CALCITE-854,Bug,Major,413,3,3289.898888888889,2914.1146983333338,409,88,88,23,1
CALCITE-852,Bug,Major,176,4,291.1025,,195,6,6,5,1
CALCITE-851,Bug,Major,262,4,292.80694444444447,,17,0,0,2,1
CALCITE-850,Bug,Major,468,7,25.238333333333333,25.221838333333334,130,63,63,8,1
CALCITE-847,Bug,Major,4259,6,460.54277777777776,157.7838575,31,2,2,3,1
CALCITE-846,Bug,Major,153,2,438.4225,434.2449866666667,82,19,19,4,1
CALCITE-845,Bug,Major,1091,10,1983.0447222222222,,66,29,29,6,1
CALCITE-844,Bug,Major,1234,8,510.92277777777775,198.34786194444445,315,49,49,5,2
CALCITE-843,Bug,Major,174,2,1127.6161111111112,,21,6,6,2,1
CALCITE-842,Bug,Major,1406,2,3631.5716666666667,,236,144,144,11,1
CALCITE-841,Bug,Major,937,16,559.6047222222222,198.58392361111112,172,6,6,3,1
CALCITE-840,Bug,Major,50,38,898.3391666666666,668.6573275000001,32314,270,270,54,1
CALCITE-836,New Feature,Major,301,24,5547.203333333333,,1722,1410,1410,15,2
CALCITE-835,Bug,Major,944,4,5579.748888888889,,21,0,0,1,1
CALCITE-834,Bug,Major,8405,10,199.53694444444446,6.073446388888889,35,9,9,2,1
CALCITE-833,Bug,Major,845,14,30.705,30.59212527777778,43,3,3,2,1
CALCITE-828,Bug,Major,1058,5,1342.7602777777777,,1820,1191,1191,52,1
CALCITE-827,Bug,Major,847,14,720.7386111111111,720.6531883333333,91,8,8,4,1
CALCITE-826,Bug,Major,234,8,161.59583333333333,110.29460555555556,112,15,15,5,1
CALCITE-825,Bug,Major,239,3,796.7322222222223,585.0459483333333,90,40,40,8,1
CALCITE-824,Bug,Major,332,5,802.3761111111111,797.5490763888888,49,17,17,2,1
CALCITE-823,Improvement,Major,232,7,1085.4333333333334,,140,47,47,4,1
CALCITE-822,Bug,Major,197,4,241.48944444444444,,30,19,19,3,2
CALCITE-821,Bug,Major,1344,6,13.103333333333333,3.1294291666666667,3,1,1,1,1
CALCITE-820,Bug,Major,80,7,847.3819444444445,763.5261861111111,134,41,41,19,1
CALCITE-819,Bug,Major,976,3,863.4575,,617,390,390,39,1
CALCITE-816,Bug,Major,142,8,4079.9211111111113,,5027,1752,1752,86,1
CALCITE-814,Bug,Major,296,4,8.019166666666667,,40,6,6,2,1
CALCITE-813,Bug,Major,818,2,8.9425,,330,101,101,18,1
CALCITE-812,Bug,Major,263,7,972.4563888888889,652.358695,54,57,54,5,1
CALCITE-811,New Feature,Major,62,8,107.25611111111111,106.82337138888889,107,9,9,3,1
CALCITE-810,Bug,Major,380,2,23.734166666666667,,17,3,3,2,1
CALCITE-809,Bug,Major,771,7,1010.9625,,579,300,300,18,3
CALCITE-808,Bug,Major,855,3,3.8375,,57,78,57,3,1
CALCITE-806,Bug,Major,215,13,94.93694444444445,,91,20,20,8,1
CALCITE-805,Improvement,Major,223,5,174.38555555555556,,10,0,0,2,1
CALCITE-803,Improvement,Major,241,2,175.355,,42,0,0,2,1
CALCITE-801,Bug,Major,1349,2,2.2319444444444443,,148,98,98,6,1
CALCITE-800,Bug,Major,169,19,96.95694444444445,,84,8,8,7,1
CALCITE-799,Bug,Major,0,3,6.963888888888889,,93,14,14,4,1
CALCITE-795,Bug,Major,583,5,102.70972222222223,,143,0,0,2,1
CALCITE-794,Bug,Major,1160,18,4398.272777777778,4256.8930425,3188,1675,1675,142,2
CALCITE-793,Bug,Major,750,9,1292.8408333333334,585.1830716666667,68,10,10,9,1
CALCITE-792,Bug,Major,143,2,2203.348611111111,8.116919166666667,180,75,75,16,1
CALCITE-791,Bug,Major,531,2,308.6644444444444,,23,40,23,4,1
CALCITE-789,Bug,Major,169,5,58.1675,46.69884722222223,40,12,12,5,1
CALCITE-788,Improvement,Major,191,4,32.812222222222225,10.828756944444445,1,1,1,1,1
CALCITE-787,Task,Major,394,3,258.1761111111111,,68,4,4,3,1
CALCITE-786,Task,Minor,6469,15,258.7711111111111,,1558,65,65,10,1
CALCITE-785,Bug,Major,417,4,2268.3316666666665,,2869,1,1,11,1
CALCITE-783,Bug,Major,657,17,421.01,,185,96,96,21,3
CALCITE-780,Bug,Major,423,10,164.53944444444446,10.851347500000001,94,15,15,4,1
CALCITE-774,Bug,Major,358,4,433.2394444444444,,21,0,0,2,1
CALCITE-770,Bug,Major,1106,6,75.455,51.96344416666667,163,0,0,4,1
CALCITE-767,Improvement,Major,521,14,4183.954166666666,102.19382666666667,2257,198,198,19,1
CALCITE-765,Improvement,Minor,481,3,9.903888888888888,4.320195555555555,1,1,1,1,1
CALCITE-763,Bug,Minor,0,2,128.44472222222223,,20,0,0,2,1
CALCITE-761,Bug,Major,671,6,797.9522222222222,,160,116,116,12,2
CALCITE-758,Improvement,Major,169,6,132.36833333333334,26.962856388888888,218,0,0,3,2
CALCITE-757,Bug,Major,442,2,24.89638888888889,,10,3,3,1,1
CALCITE-754,Bug,Major,265,9,104.15,99.31761527777778,88,98,88,9,2
CALCITE-753,Bug,Major,893,2,194.94222222222223,194.65305722222223,56,5,5,3,1
CALCITE-752,Bug,Minor,555,4,834.1725,24.176240000000004,32,0,0,1,1
CALCITE-751,Bug,Major,339,2,1187.1380555555556,157.30017583333336,1276,111,111,17,1
CALCITE-750,Bug,Major,468,14,8837.318333333333,213.87971611111112,389,243,243,17,2
CALCITE-749,Improvement,Major,645,5,203.15305555555557,,125,75,75,4,1
CALCITE-748,Bug,Major,1137,3,207.1275,,2419,46,46,19,1
CALCITE-746,Bug,Major,952,5,7109.793333333333,78.23802333333335,98,85,85,3,1
CALCITE-743,Bug,Major,399,2,2133.998611111111,,4,0,0,1,1
CALCITE-741,Bug,Major,179,9,2202.1880555555554,,136,0,0,11,1
CALCITE-740,Bug,Major,520,4,560.1597222222222,338.9965480555556,67,3,3,2,1
CALCITE-735,Bug,Major,348,2,29.104166666666668,15.410507777777779,70,16,16,2,1
CALCITE-733,Bug,Major,992,2,24.264166666666668,,31,2,2,2,1
CALCITE-732,Bug,Major,527,5,406.3063888888889,96.78357527777777,559,70,70,11,1
CALCITE-730,Bug,Major,765,2,28.24861111111111,,146,51,51,4,1
CALCITE-729,Bug,Major,1389,4,34.36694444444444,,110,8,8,5,2
CALCITE-728,Bug,Major,196,2,40.80638888888889,,4,4,4,4,1
CALCITE-727,Bug,Major,460,2,840.2675,23.510473055555554,627,199,199,9,1
CALCITE-723,Bug,Major,0,2,41.73111111111111,,128,0,0,3,1
CALCITE-722,Bug,Major,152,2,42.58888888888889,,4654,5011,4654,17,1
CALCITE-720,Bug,Trivial,447,4,167.18555555555557,,1,2,1,1,1
CALCITE-718,Improvement,Minor,178,13,613.8944444444444,,98,41,41,9,1
CALCITE-717,Bug,Major,223,5,1793.5725,2.9880916666666666,23,2,2,3,1
CALCITE-716,Bug,Major,1089,9,144.31583333333333,,145,13,13,5,1
CALCITE-715,Bug,Major,304,3,17302.379722222224,,879,213,213,14,2
CALCITE-714,Bug,Major,3667,7,1908.09,1359.0968344444445,459,158,158,13,2
CALCITE-712,Bug,Major,112,21,751.4194444444445,,79,10,10,8,1
CALCITE-710,Bug,Major,284,4,93.67611111111111,0.6313688888888889,40,12,12,3,1
CALCITE-708,Improvement,Minor,299,13,827.7213888888889,,274,50,50,13,1
CALCITE-707,Bug,Major,939,9,22633.865833333333,,5314,260,260,85,1
CALCITE-705,New Feature,Major,0,43,4110.0233333333335,,2397,855,855,32,1
CALCITE-704,Bug,Major,879,3,97.73083333333334,,861,316,316,43,1
CALCITE-702,Bug,Major,45,2,102.1775,,210,92,92,5,1
CALCITE-700,Bug,Major,722,2,28.765555555555554,28.74646027777778,1,1,1,1,1
CALCITE-699,Bug,Major,401,4,4320.7763888888885,30.34270027777778,38,38,38,3,1
CALCITE-698,Bug,Major,145,2,46.03944444444444,31.632294444444444,78,18,18,3,1
CALCITE-697,Bug,Major,312,2,49.981944444444444,49.35787611111111,80,48,48,10,1
CALCITE-695,Bug,Major,582,7,198.6052777777778,51.15324527777778,161,2,2,4,1
CALCITE-694,Bug,Major,2118,6,338.41527777777776,29.152015555555554,86,1,1,3,1
CALCITE-693,Bug,Major,289,3,70.945,70.87157027777778,55,26,26,4,1
CALCITE-692,Bug,Major,404,2,73.43777777777778,29.51329722222222,124,0,0,4,1
CALCITE-691,Bug,Major,0,3,92.58722222222222,91.30479777777778,43,30,30,2,1
CALCITE-688,Bug,Major,0,9,748.9047222222222,748.6939861111111,47,18,18,2,1
CALCITE-687,Bug,Major,999,24,3562.503888888889,,334,195,195,6,4
CALCITE-686,Bug,Major,211,2,16.64611111111111,16.54903416666667,255,102,102,16,1
CALCITE-679,Bug,Major,0,2,163.9736111111111,163.95969805555555,57,76,57,10,1
CALCITE-678,Bug,Major,0,2,164.2252777777778,,18,4,4,1,1
CALCITE-677,Bug,Major,382,4,244.7761111111111,,1239,882,882,23,1
CALCITE-676,Bug,Major,5210,6,188.43666666666667,187.7137736111111,78,15,15,3,1
CALCITE-675,Bug,Major,553,7,218.67888888888888,185.9413172222222,117,120,117,12,1
CALCITE-674,Improvement,Minor,121,6,219.94083333333333,219.18337,50,6,6,3,1
CALCITE-672,Bug,Major,682,6,1.8558333333333332,,30,14,14,9,1
CALCITE-671,Bug,Major,226,15,258.57916666666665,229.03957527777777,2401,1399,1399,13,1
CALCITE-670,Bug,Major,10,2,2.104722222222222,,59,5,5,3,1
CALCITE-669,Task,Minor,174,15,7107.774166666667,,718,535,535,68,1
CALCITE-666,Bug,Major,7855,4,4646.861666666667,,79,21,21,3,2
CALCITE-665,Bug,Minor,2137,9,1572.6097222222222,28.978495833333334,44,9,9,2,1
CALCITE-662,Bug,Major,469,2,72.06361111111111,10.58887,31,2,2,2,1
CALCITE-661,Bug,Major,173,7,351.3013888888889,50.870287777777776,133,13,13,7,2
CALCITE-660,Bug,Major,261,6,34.88611111111111,,306,99,99,9,1
CALCITE-659,Bug,Major,134,3,46.24666666666667,46.24247,7,0,0,1,1
CALCITE-658,Improvement,Major,3337,3,61.9425,,188,20,20,10,1
CALCITE-657,Bug,Major,2075,2,81.63722222222222,27.053686111111112,61,4,4,3,1
CALCITE-655,Improvement,Major,105,6,86.23305555555555,60.538850555555555,545,22,22,12,1
CALCITE-654,Bug,Major,343,4,157.20527777777778,,66,18,18,3,1
CALCITE-652,Bug,Major,296,3,160.45277777777778,61.439436388888886,1461,1383,1383,13,1
CALCITE-651,Bug,Major,140,4,160.50833333333333,60.47748027777778,104,55,55,1,1
CALCITE-650,Bug,Major,0,3,60.83444444444444,60.57499861111111,11,2,2,1,1
CALCITE-649,Bug,Major,185,6,67.52638888888889,67.52350055555556,160,117,117,1,1
CALCITE-648,Bug,Minor,209,2,82.57083333333334,79.63568444444444,26,14,14,2,1
CALCITE-646,Bug,Major,237,8,219.3386111111111,182.35002777777777,311,141,141,14,1
CALCITE-645,Improvement,Major,198,22,5090.571666666667,340.30903805555556,2023,307,307,36,1
CALCITE-644,Task,Minor,12,4,132.04833333333335,,1,1,1,1,1
CALCITE-642,Improvement,Major,231,21,7626.505,,3625,57,57,64,1
CALCITE-641,Improvement,Major,240,7,336.7561111111111,,57,28,28,3,1
CALCITE-640,Improvement,Major,149,9,150.02777777777777,,217,51,51,7,1
CALCITE-639,Improvement,Minor,204,8,153.6677777777778,147.68532222222223,9,3,3,3,1
CALCITE-638,Bug,Major,310,2,72.35111111111111,,900,190,190,11,1
CALCITE-637,Improvement,Major,74,3,225.87027777777777,147.67860416666667,145,11,11,12,1
CALCITE-636,Improvement,Major,203,3,229.1275,147.62245833333333,314,137,137,12,1
CALCITE-634,Bug,Major,299,6,97.13666666666667,,86,8,8,3,1
CALCITE-633,Bug,Major,216,2,95.75027777777778,95.40481972222223,47,2,2,4,1
CALCITE-632,Bug,Major,245,6,121.84611111111111,115.26658527777778,60,46,46,1,1
CALCITE-631,Improvement,Major,291,15,328.44444444444446,191.76659694444444,373,64,64,4,1
CALCITE-630,Improvement,Major,206,3,121.48833333333333,,1128,190,190,12,2
CALCITE-627,Improvement,Trivial,64,4,160.81333333333333,121.41599777777778,119,0,0,5,1
CALCITE-626,New Feature,Major,192,10,320.1591666666667,147.58107361111112,147,3,3,10,1
CALCITE-625,Bug,Major,599,2,195.34305555555557,,4,5,4,1,1
CALCITE-623,Bug,Major,109,2,7925.946111111111,,6,0,0,1,1
CALCITE-619,Bug,Major,301,4,260.97333333333336,14.395557222222223,236,111,111,13,1
CALCITE-618,Improvement,Minor,14,6,286.0858333333333,,1566,216,216,34,1
CALCITE-617,Bug,Major,0,2,438.31444444444446,438.06015194444444,2,1,1,1,1
CALCITE-615,Bug,Major,216,6,2.174722222222222,,23,9,9,1,1
CALCITE-614,Bug,Major,3577,6,293.0138888888889,169.98888277777777,56,42,42,3,1
CALCITE-613,Bug,Major,461,10,590.575,183.21674694444445,461,141,141,22,1
CALCITE-612,Bug,Minor,268,5,32.585,8.869684444444445,4,0,0,1,1
CALCITE-611,Bug,Major,113,3,43.388333333333335,43.15894722222222,3,1,1,2,1
CALCITE-608,Bug,Major,1211,2,125.63444444444444,125.18701388888888,32,4,4,2,1
CALCITE-607,Bug,Major,0,2,22.848333333333333,22.623448888888888,3,3,3,3,1
CALCITE-606,Bug,Major,221,10,747.27,,457,12,12,3,1
CALCITE-605,Bug,Major,526,9,268.4963888888889,90.26294222222222,26,30,26,3,1
CALCITE-604,Bug,Major,1539,9,8761.447777777777,805.92634,1422,200,200,38,2
CALCITE-603,Bug,Major,570,4,69.45611111111111,66.1732036111111,1165,68,68,13,1
CALCITE-602,Bug,Major,188,2,350.34305555555557,,2745,515,515,64,1
CALCITE-600,Bug,Major,239,7,44.18138888888889,,109,58,58,5,1
CALCITE-599,Bug,Major,105,4,53.285555555555554,53.28244055555555,72,29,29,9,1
CALCITE-596,Bug,Major,4484,5,979.0572222222222,,71,0,0,2,1
CALCITE-594,New Feature,Major,290,4,190.8738888888889,,1121,60,60,48,1
CALCITE-593,Bug,Major,1266,4,211.5611111111111,,31,0,0,2,1
CALCITE-592,Bug,Major,0,2,1006.6166666666667,13.348201666666666,11,2,2,2,1
CALCITE-591,Bug,Major,316,2,96.05888888888889,,12,73,12,9,1
CALCITE-590,Sub-task,Major,0,5,896.9730555555556,,820,762,762,9,1
CALCITE-589,Sub-task,Major,112,2,36223.86277777778,36223.796765555555,51,16,16,3,1
CALCITE-588,Improvement,Major,294,5,1096.951111111111,,172,9,9,6,2
CALCITE-587,Improvement,Minor,0,8,262.27166666666665,,23,20,20,3,1
CALCITE-586,Bug,Minor,2086,9,105.61305555555556,,26,0,0,1,1
CALCITE-585,Bug,Minor,422,6,1740.3497222222222,65.89745333333333,69,49,49,5,1
CALCITE-583,Bug,Major,906,6,200.59055555555557,,24,7,7,2,1
CALCITE-582,Bug,Major,1767,2,144.74944444444444,,53,11,11,3,1
CALCITE-581,Bug,Major,0,2,208.53916666666666,208.23632666666666,2863,1222,1222,149,2
CALCITE-580,Bug,Major,792,10,278.4788888888889,,90,36,36,2,1
CALCITE-577,Bug,Major,90,2,960.6902777777777,,12,136,12,3,1
CALCITE-576,Bug,Major,347,3,273.2427777777778,,2729,1131,1131,136,1
CALCITE-575,Bug,Major,322,2,24.897777777777776,6.444628611111111,148,145,145,6,2
CALCITE-574,Bug,Major,387,3,36435.810277777775,,1,12,1,2,1
CALCITE-573,Improvement,Major,0,3,287.7752777777778,,176,102,102,11,2
CALCITE-572,Improvement,Major,101,8,287.8597222222222,209.32211944444444,262,213,213,27,3
CALCITE-571,Bug,Major,946,5,50.584722222222226,27.292968611111114,75,12,12,3,1
CALCITE-570,Bug,Major,769,3,51.70777777777778,48.07681277777778,45,7,7,3,1
CALCITE-569,Bug,Major,1524,21,329.33222222222224,,2768,1131,1131,137,2
CALCITE-568,Bug,Major,233,2,90.8025,47.27668444444445,1,1,1,1,1
CALCITE-567,Bug,Major,42,2,91.09527777777778,47.952445,1,0,0,1,1
CALCITE-566,Bug,Major,2328,2,962.9566666666667,,62,8,8,6,1
CALCITE-563,Bug,Major,4328,16,33543.267222222225,,658,61,61,20,1
CALCITE-562,Sub-task,Major,218,2,27.523888888888887,27.521877222222223,2830,651,651,71,1
CALCITE-561,Improvement,Major,197,3,34.51166666666666,,13,2,2,2,1
CALCITE-560,Bug,Major,310,4,35.745555555555555,,13,2,2,2,1
CALCITE-559,Bug,Major,2762,8,9001.40111111111,,186,32,32,8,1
CALCITE-557,Bug,Major,603,5,3.8577777777777778,,141,82,82,19,2
CALCITE-554,Bug,Major,1290,5,75.78777777777778,0.3548691666666667,111,27,27,4,1
CALCITE-553,Bug,Major,805,39,9804.120555555555,,23,14,14,3,1
CALCITE-552,Bug,Major,211,2,0.7455555555555555,,2,2,2,2,1
CALCITE-551,Bug,Major,393,5,9260.676666666666,,164,75,75,3,1
CALCITE-550,Bug,Major,1210,4,8.99,0.6612116666666666,124,1,1,4,2
CALCITE-548,Bug,Major,170,6,229.25722222222223,229.17747305555557,119,0,0,3,1
CALCITE-547,Bug,Major,592,10,32.29805555555556,,5,1,1,2,1
CALCITE-546,Bug,Major,530,2,6824.481944444445,2.7654891666666668,174,28,28,9,1
CALCITE-545,Bug,Major,531,4,179.15972222222223,44.19450027777778,309,55,55,10,1
CALCITE-544,Sub-task,Major,333,2,798.5175,140.00596861111111,2830,651,651,71,1
CALCITE-543,Sub-task,Major,0,4,749.3772222222223,749.1272233333334,334,1,1,5,1
CALCITE-542,Bug,Major,193,8,11.35,10.1871575,91,1,1,3,1
CALCITE-541,Sub-task,Major,171,2,471.2472222222222,,5,0,0,1,1
CALCITE-540,Sub-task,Major,104,2,475.2808333333333,,47,27,27,1,1
CALCITE-539,Sub-task,Major,313,7,483.10055555555556,,21,4,4,1,1
CALCITE-538,Sub-task,Major,145,4,32840.4175,,32,17,17,1,1
CALCITE-537,Sub-task,Major,53,2,483.30361111111114,,34,23,23,2,2
CALCITE-536,Sub-task,Major,0,2,483.2911111111111,,280,0,0,72,1
CALCITE-535,Sub-task,Major,65,3,10.986666666666666,,1,1,1,1,1
CALCITE-534,Bug,Major,1872,8,40.359722222222224,8.269965833333334,129,5,5,5,1
CALCITE-533,Sub-task,Major,121,3,39.63305555555556,39.62487111111111,90,1,1,3,1
CALCITE-532,Sub-task,Major,110,2,63.61333333333334,63.60818111111111,115,8,8,3,1
CALCITE-531,Bug,Major,7292,3,31038.44861111111,,180,68,68,11,1
CALCITE-528,Bug,Major,712,15,13217.74138888889,,621,199,199,25,1
CALCITE-527,Bug,Major,105,4,40.044444444444444,,8,48,8,17,1
CALCITE-526,Bug,Major,0,2,1409.3325,,2729,1131,1131,136,1
CALCITE-522,Bug,Major,705,13,7555.178611111111,120.91366111111111,537,307,307,25,2
CALCITE-516,Bug,Major,1530,9,642.4577777777778,,92,7,7,3,1
CALCITE-515,Bug,Major,183,2,3714.1408333333334,,145,4,4,10,1
CALCITE-513,Sub-task,Major,106,2,195.59527777777777,195.59156805555557,67,5,5,3,1
CALCITE-512,Bug,Major,420,9,16.261388888888888,8.717696944444445,434,74,74,13,1
CALCITE-511,Bug,Major,151,3,48.83833333333333,0.32881222222222223,1,1,1,1,1
CALCITE-510,Sub-task,Major,119,2,79.95833333333333,79.94655750000001,147,26,26,7,1
CALCITE-509,Bug,Major,672,2,1.9891666666666667,0.8637347222222223,77,17,17,6,1
CALCITE-508,Bug,Major,336,18,28432.113333333335,,7899,4992,4992,144,1
CALCITE-507,Bug,Major,487,11,3271.5119444444445,212.01699,61,10,10,1,1
CALCITE-506,Bug,Major,783,11,263.64944444444444,,66,17,17,1,1
CALCITE-505,Sub-task,Major,283,11,3909.465,959.6138766666666,1371,196,196,30,1
CALCITE-504,Bug,Major,283,6,20034.77527777778,,1291,197,197,28,1
CALCITE-503,Sub-task,Major,89,2,1228.1291666666666,1227.6576702777777,49,0,0,2,1
CALCITE-502,Sub-task,Major,108,2,242.84333333333333,241.5938088888889,360,19,19,3,1
CALCITE-497,Sub-task,Major,511,10,848.1183333333333,,241,153,153,14,1
CALCITE-494,Sub-task,Major,224,4,916.4147222222222,41.19978888888889,294,24,24,14,1
CALCITE-493,Sub-task,Major,253,10,239.2475,27.039630833333334,460,115,115,24,1
CALCITE-492,Sub-task,Major,462,3,853.1166666666667,0.4029497222222222,112,11,11,5,1
CALCITE-489,Bug,Major,361,7,1171.5958333333333,4.899984444444445,2839,1844,1844,84,3
CALCITE-488,Bug,Major,671,2,0.2075,,105,31,31,4,1
CALCITE-483,Bug,Major,64,5,373.40944444444443,373.4077086111111,1971,927,927,60,1
CALCITE-482,Improvement,Major,345,19,43472.503333333334,,2792,250,250,66,2
CALCITE-479,Bug,Major,546,2,573.6938888888889,,318,142,142,19,1
CALCITE-478,Bug,Major,200,4,3416.576666666667,,737,823,737,3,2
CALCITE-476,Bug,Major,483,2,21221.469444444443,,135,19,19,10,1
CALCITE-474,Improvement,Major,200,2,36.35666666666667,,42,16,16,7,1
CALCITE-470,Bug,Major,1547,13,31.39611111111111,,15,0,0,3,1
CALCITE-469,Bug,Major,152,9,85.2725,,48,23,23,1,1
CALCITE-467,Bug,Trivial,209,3,16.110555555555557,,1,1,1,1,1
CALCITE-465,Bug,Major,532,2,0.9716666666666667,,427,728,427,26,1
CALCITE-464,Improvement,Major,2089,3,197.87722222222223,,250,93,93,11,1
CALCITE-462,Bug,Major,10492,2,765.6044444444444,,42,9,9,2,1
CALCITE-460,Bug,Major,222,11,100.18305555555555,75.17492972222222,1975,723,723,76,1
CALCITE-459,Bug,Major,5929,12,9469.6775,8.350327777777778,7,8,7,2,1
